selected_order,train_id_filtered,train_id_original,label_id,label_name,label_raw
803,49512,49512,4,baroque,4
804,44514,44514,4,baroque,4
805,28683,28683,8,ukiyo_e,8
806,31548,31548,2,romanticism,2
807,31964,31964,8,ukiyo_e,8
808,9433,9433,6,art_nouveau,6
809,22373,22373,8,ukiyo_e,8
810,21622,21622,9,renaissance,9
811,12451,12451,8,ukiyo_e,8
812,11799,11799,0,impressionism,0
813,31388,31388,5,post_impressionism,5
814,20768,20768,4,baroque,4
815,4828,4828,1,realism,1
816,14589,14589,4,baroque,4
817,1507,1507,7,surrealism,7
818,18612,18612,8,ukiyo_e,8
819,19302,19302,6,art_nouveau,6
820,38309,38309,5,post_impressionism,5
821,1738,1738,9,renaissance,9
822,35875,35875,9,renaissance,9
823,47067,47067,7,surrealism,7
824,5114,5114,1,realism,1
825,24906,24906,7,surrealism,7
826,7635,7635,9,renaissance,9
827,14398,14398,2,romanticism,2
828,36170,36170,8,ukiyo_e,8
829,9183,9183,3,expressionism,3
830,36796,36796,3,expressionism,3
831,37622,37622,6,art_nouveau,6
832,1655,1655,0,impressionism,0
833,4326,4326,5,post_impressionism,5
834,27377,27377,9,renaissance,9
835,19044,19044,7,surrealism,7
836,44328,44328,6,art_nouveau,6
837,9661,9661,9,renaissance,9
838,15914,15914,8,ukiyo_e,8
839,25466,25466,1,realism,1
840,13610,13610,9,renaissance,9
841,11670,11670,5,post_impressionism,5
842,1219,1219,0,impressionism,0
843,38863,38863,1,realism,1
844,12557,12557,2,romanticism,2
845,39143,39143,5,post_impressionism,5
846,35508,35508,2,romanticism,2
847,11852,11852,2,romanticism,2
848,13238,13238,1,realism,1
849,29950,29950,8,ukiyo_e,8
850,27984,27984,7,surrealism,7
851,22090,22090,8,ukiyo_e,8
852,48989,48989,6,art_nouveau,6
853,40639,40639,0,impressionism,0
854,28911,28911,0,impressionism,0
855,8570,8570,1,realism,1
856,38431,38431,9,renaissance,9
857,40525,40525,7,surrealism,7
858,35549,35549,0,impressionism,0
859,29487,29487,1,realism,1
860,26037,26037,2,romanticism,2
861,19370,19370,3,expressionism,3
862,44734,44734,1,realism,1
863,6915,6915,2,romanticism,2
864,14998,14998,0,impressionism,0
865,16750,16750,4,baroque,4
866,29959,29959,6,art_nouveau,6
867,28856,28856,6,art_nouveau,6
868,38911,38911,6,art_nouveau,6
869,5843,5843,4,baroque,4
870,15769,15769,0,impressionism,0
871,27098,27098,6,art_nouveau,6
872,34726,34726,9,renaissance,9
873,20930,20930,1,realism,1
874,12313,12313,2,romanticism,2
875,8293,8293,3,expressionism,3
876,49408,49408,6,art_nouveau,6
877,22319,22319,6,art_nouveau,6
878,20486,20486,1,realism,1
879,22610,22610,3,expressionism,3
880,12465,12465,1,realism,1
881,41512,41512,3,expressionism,3
882,48609,48609,2,romanticism,2
883,17672,17672,3,expressionism,3
884,8565,8565,0,impressionism,0
885,42905,42905,0,impressionism,0
886,33294,33294,5,post_impressionism,5
887,12928,12928,4,baroque,4
888,8383,8383,7,surrealism,7
889,26546,26546,6,art_nouveau,6
890,21160,21160,3,expressionism,3
891,25331,25331,5,post_impressionism,5
892,416,416,9,renaissance,9
893,38313,38313,1,realism,1
894,40758,40758,8,ukiyo_e,8
895,1406,1406,2,romanticism,2
896,27988,27988,0,impressionism,0
897,20657,20657,2,romanticism,2
898,46981,46981,5,post_impressionism,5
899,29901,29901,7,surrealism,7
900,32869,32869,8,ukiyo_e,8
901,21613,21613,6,art_nouveau,6
902,18692,18692,5,post_impressionism,5
903,14462,14462,5,post_impressionism,5
904,13529,13529,6,art_nouveau,6
905,29804,29804,8,ukiyo_e,8
906,1444,1444,8,ukiyo_e,8
907,18218,18218,9,renaissance,9
908,45063,45063,1,realism,1
909,30646,30646,0,impressionism,0
910,49167,49167,4,baroque,4
911,39989,39989,7,surrealism,7
912,44755,44755,1,realism,1
913,48345,48345,5,post_impressionism,5
914,42969,42969,9,renaissance,9
915,20419,20419,5,post_impressionism,5
916,10896,10896,8,ukiyo_e,8
917,45620,45620,5,post_impressionism,5
918,36349,36349,7,surrealism,7
919,19312,19312,8,ukiyo_e,8
920,5582,5582,0,impressionism,0
921,6682,6682,7,surrealism,7
922,30679,30679,7,surrealism,7
923,28388,28388,8,ukiyo_e,8
924,6847,6847,9,renaissance,9
925,15981,15981,6,art_nouveau,6
926,33675,33675,5,post_impressionism,5
927,47503,47503,3,expressionism,3
928,7565,7565,5,post_impressionism,5
929,20728,20728,3,expressionism,3
930,7411,7411,1,realism,1
931,25354,25354,9,renaissance,9
932,47738,47738,7,surrealism,7
933,9758,9758,1,realism,1
934,9767,9767,3,expressionism,3
935,7133,7133,9,renaissance,9
936,28593,28593,9,renaissance,9
937,41209,41209,2,romanticism,2
938,23111,23111,0,impressionism,0
939,44346,44346,8,ukiyo_e,8
940,22809,22809,7,surrealism,7
941,20507,20507,0,impressionism,0
942,45705,45705,8,ukiyo_e,8
943,21761,21761,6,art_nouveau,6
944,21495,21495,6,art_nouveau,6
945,11504,11504,2,romanticism,2
946,32456,32456,8,ukiyo_e,8
947,44209,44209,5,post_impressionism,5
948,43812,43812,0,impressionism,0
949,18264,18264,8,ukiyo_e,8
950,41114,41114,9,renaissance,9
951,20034,20034,1,realism,1
952,10075,10075,6,art_nouveau,6
953,37296,37296,3,expressionism,3
954,14276,14276,4,baroque,4
955,35780,35780,9,renaissance,9
956,16870,16870,1,realism,1
957,4229,4229,3,expressionism,3
958,49029,49029,4,baroque,4
959,167,167,3,expressionism,3
960,14446,14446,7,surrealism,7
961,36716,36716,6,art_nouveau,6
962,36164,36164,8,ukiyo_e,8
963,14473,14473,9,renaissance,9
964,44426,44426,9,renaissance,9
965,46116,46116,5,post_impressionism,5
966,30625,30625,0,impressionism,0
967,9960,9960,5,post_impressionism,5
968,38722,38722,4,baroque,4
969,28344,28344,4,baroque,4
970,16437,16437,1,realism,1
971,8853,8853,6,art_nouveau,6
972,17363,17363,9,renaissance,9
973,4580,4580,5,post_impressionism,5
974,47303,47303,9,renaissance,9
975,44679,44679,8,ukiyo_e,8
976,15192,15192,1,realism,1
977,31447,31447,4,baroque,4
978,5525,5525,2,romanticism,2
979,39227,39227,1,realism,1
980,3467,3467,3,expressionism,3
981,15073,15073,5,post_impressionism,5
982,48705,48705,6,art_nouveau,6
983,13609,13609,5,post_impressionism,5
984,18785,18785,6,art_nouveau,6
985,39757,39757,2,romanticism,2
986,24216,24216,9,renaissance,9
987,33985,33985,4,baroque,4
988,11625,11625,0,impressionism,0
989,12136,12136,9,renaissance,9
990,12628,12628,7,surrealism,7
991,28347,28347,4,baroque,4
992,43511,43511,6,art_nouveau,6
993,5872,5872,5,post_impressionism,5
994,48243,48243,8,ukiyo_e,8
995,33981,33981,8,ukiyo_e,8
996,31260,31260,1,realism,1
997,12292,12292,8,ukiyo_e,8
998,42286,42286,3,expressionism,3
999,13664,13664,3,expressionism,3
1000,12950,12950,6,art_nouveau,6
1001,31756,31756,3,expressionism,3
1002,14513,14513,6,art_nouveau,6
1003,20457,20457,6,art_nouveau,6
1004,41546,41546,7,surrealism,7
1005,850,850,0,impressionism,0
1006,34767,34767,6,art_nouveau,6
1007,24912,24912,5,post_impressionism,5
1008,17969,17969,2,romanticism,2
1009,28376,28376,4,baroque,4
1010,9889,9889,8,ukiyo_e,8
1011,46455,46455,1,realism,1
1012,38499,38499,8,ukiyo_e,8
1013,16247,16247,8,ukiyo_e,8
1014,8786,8786,4,baroque,4
1015,35429,35429,3,expressionism,3
1016,19103,19103,8,ukiyo_e,8
1017,44142,44142,0,impressionism,0
1018,14786,14786,0,impressionism,0
1019,18216,18216,5,post_impressionism,5
1020,29736,29736,3,expressionism,3
1021,18194,18194,6,art_nouveau,6
1022,42355,42355,9,renaissance,9
1023,20185,20185,6,art_nouveau,6
1024,38610,38610,3,expressionism,3
1025,22655,22655,6,art_nouveau,6
1026,31785,31785,5,post_impressionism,5
1027,36666,36666,8,ukiyo_e,8
1028,44904,44904,3,expressionism,3
1029,6079,6079,6,art_nouveau,6
1030,15555,15555,4,baroque,4
1031,48061,48061,7,surrealism,7
1032,24407,24407,4,baroque,4
1033,44888,44888,6,art_nouveau,6
1034,6424,6424,9,renaissance,9
1035,46202,46202,3,expressionism,3
1036,42284,42284,2,romanticism,2
1037,45698,45698,2,romanticism,2
1038,41460,41460,0,impressionism,0
1039,28417,28417,9,renaissance,9
1040,18150,18150,2,romanticism,2
1041,30623,30623,0,impressionism,0
1042,3150,3150,6,art_nouveau,6
1043,18184,18184,6,art_nouveau,6
1044,26730,26730,3,expressionism,3
1045,12514,12514,6,art_nouveau,6
1046,36055,36055,9,renaissance,9
1047,40832,40832,4,baroque,4
1048,34373,34373,5,post_impressionism,5
1049,45452,45452,7,surrealism,7
1050,34307,34307,7,surrealism,7
1051,46161,46161,5,post_impressionism,5
1052,37975,37975,0,impressionism,0
1053,21232,21232,3,expressionism,3
1054,20326,20326,4,baroque,4
1055,27004,27004,9,renaissance,9
1056,45593,45593,9,renaissance,9
1057,25847,25847,5,post_impressionism,5
1058,7439,7439,5,post_impressionism,5
1059,37340,37340,2,romanticism,2
1060,10026,10026,1,realism,1
1061,20965,20965,7,surrealism,7
1062,7284,7284,7,surrealism,7
1063,30274,30274,7,surrealism,7
1064,49967,49967,8,ukiyo_e,8
1065,31158,31158,2,romanticism,2
1066,15617,15617,9,renaissance,9
1067,9618,9618,0,impressionism,0
1068,28872,28872,2,romanticism,2
1069,37267,37267,4,baroque,4
1070,18810,18810,9,renaissance,9
1071,32953,32953,2,romanticism,2
1072,29893,29893,6,art_nouveau,6
1073,32504,32504,6,art_nouveau,6
1074,27731,27731,1,realism,1
1075,31313,31313,3,expressionism,3
1076,31844,31844,6,art_nouveau,6
1077,4273,4273,4,baroque,4
1078,47403,47403,5,post_impressionism,5
1079,23361,23361,8,ukiyo_e,8
1080,2322,2322,0,impressionism,0
1081,14972,14972,5,post_impressionism,5
1082,16451,16451,5,post_impressionism,5
1083,14545,14545,8,ukiyo_e,8
1084,19313,19313,4,baroque,4
1085,23670,23670,7,surrealism,7
1086,37049,37049,4,baroque,4
1087,45912,45912,8,ukiyo_e,8
1088,26319,26319,9,renaissance,9
1089,33921,33921,8,ukiyo_e,8
1090,6322,6322,6,art_nouveau,6
1091,465,465,2,romanticism,2
1092,3253,3253,9,renaissance,9
1093,10986,10986,8,ukiyo_e,8
1094,14750,14750,6,art_nouveau,6
1095,14784,14784,2,romanticism,2
1096,564,564,8,ukiyo_e,8
1097,43126,43126,6,art_nouveau,6
1098,12724,12724,9,renaissance,9
1099,33807,33807,5,post_impressionism,5
1100,7298,7298,1,realism,1
1101,25388,25388,9,renaissance,9
1102,19685,19685,6,art_nouveau,6
1103,34488,34488,4,baroque,4
1104,37827,37827,5,post_impressionism,5
1105,3593,3593,6,art_nouveau,6
1106,12400,12400,7,surrealism,7
1107,29939,29939,2,romanticism,2
1108,24854,24854,8,ukiyo_e,8
1109,21775,21775,3,expressionism,3
1110,38918,38918,7,surrealism,7
1111,7525,7525,0,impressionism,0
1112,8901,8901,9,renaissance,9
1113,24778,24778,8,ukiyo_e,8
1114,40303,40303,6,art_nouveau,6
1115,39665,39665,0,impressionism,0
1116,31512,31512,7,surrealism,7
1117,26722,26722,2,romanticism,2
1118,11904,11904,2,romanticism,2
1119,32149,32149,5,post_impressionism,5
1120,48831,48831,4,baroque,4
1121,21257,21257,7,surrealism,7
1122,43772,43772,9,renaissance,9
1123,42846,42846,4,baroque,4
1124,32748,32748,7,surrealism,7
1125,34535,34535,0,impressionism,0
1126,31920,31920,0,impressionism,0
1127,34536,34536,4,baroque,4
1128,9073,9073,2,romanticism,2
1129,2338,2338,8,ukiyo_e,8
1130,17026,17026,2,romanticism,2
1131,20214,20214,1,realism,1
1132,10992,10992,2,romanticism,2
1133,16339,16339,3,expressionism,3
1134,49126,49126,1,realism,1
1135,42627,42627,6,art_nouveau,6
1136,43376,43376,6,art_nouveau,6
1137,7270,7270,6,art_nouveau,6
1138,26457,26457,4,baroque,4
1139,16281,16281,6,art_nouveau,6
1140,8726,8726,9,renaissance,9
1141,24192,24192,3,expressionism,3
1142,29727,29727,0,impressionism,0
1143,1566,1566,5,post_impressionism,5
1144,43976,43976,2,romanticism,2
1145,11753,11753,2,romanticism,2
1146,37022,37022,4,baroque,4
1147,34920,34920,9,renaissance,9
1148,13365,13365,7,surrealism,7
1149,37398,37398,5,post_impressionism,5
1150,36168,36168,6,art_nouveau,6
1151,12425,12425,5,post_impressionism,5
1152,644,644,2,romanticism,2
1153,1039,1039,5,post_impressionism,5
1154,28076,28076,1,realism,1
1155,11214,11214,2,romanticism,2
1156,332,332,3,expressionism,3
1157,6483,6483,9,renaissance,9
1158,45638,45638,9,renaissance,9
1159,32732,32732,0,impressionism,0
1160,8178,8178,3,expressionism,3
1161,16758,16758,3,expressionism,3
1162,47721,47721,8,ukiyo_e,8
1163,33287,33287,7,surrealism,7
1164,45682,45682,8,ukiyo_e,8
1165,47933,47933,8,ukiyo_e,8
1166,35572,35572,5,post_impressionism,5
1167,28809,28809,8,ukiyo_e,8
1168,20361,20361,3,expressionism,3
1169,4449,4449,5,post_impressionism,5
1170,47534,47534,1,realism,1
1171,18203,18203,3,expressionism,3
1172,18726,18726,8,ukiyo_e,8
1173,28131,28131,3,expressionism,3
1174,12915,12915,6,art_nouveau,6
1175,46303,46303,9,renaissance,9
1176,39061,39061,9,renaissance,9
1177,15509,15509,3,expressionism,3
1178,16421,16421,1,realism,1
1179,2574,2574,2,romanticism,2
1180,38350,38350,5,post_impressionism,5
1181,34002,34002,8,ukiyo_e,8
1182,10600,10600,8,ukiyo_e,8
1183,6936,6936,7,surrealism,7
1184,34096,34096,1,realism,1
1185,38822,38822,3,expressionism,3
1186,30888,30888,0,impressionism,0
1187,1498,1498,7,surrealism,7
1188,29445,29445,7,surrealism,7
1189,29517,29517,6,art_nouveau,6
1190,32131,32131,8,ukiyo_e,8
1191,31914,31914,0,impressionism,0
1192,20537,20537,5,post_impressionism,5
1193,31679,31679,1,realism,1
1194,28406,28406,9,renaissance,9
1195,49270,49270,8,ukiyo_e,8
1196,47068,47068,6,art_nouveau,6
1197,28691,28691,6,art_nouveau,6
1198,48329,48329,2,romanticism,2
1199,41820,41820,7,surrealism,7
1200,13534,13534,7,surrealism,7
1201,35458,35458,9,renaissance,9
1202,4859,4859,4,baroque,4
1203,30931,30931,8,ukiyo_e,8
1204,14074,14074,4,baroque,4
1205,39011,39011,2,romanticism,2
1206,15444,15444,1,realism,1
1207,42644,42644,9,renaissance,9
1208,42824,42824,4,baroque,4
1209,484,484,8,ukiyo_e,8
1210,40139,40139,5,post_impressionism,5
1211,35248,35248,7,surrealism,7
1212,47552,47552,7,surrealism,7
1213,35751,35751,9,renaissance,9
1214,31134,31134,6,art_nouveau,6
1215,19232,19232,1,realism,1
1216,14475,14475,2,romanticism,2
1217,29800,29800,7,surrealism,7
1218,31801,31801,3,expressionism,3
1219,24675,24675,9,renaissance,9
1220,5236,5236,4,baroque,4
1221,28201,28201,9,renaissance,9
1222,8042,8042,6,art_nouveau,6
1223,3767,3767,1,realism,1
1224,31209,31209,2,romanticism,2
1225,22329,22329,3,expressionism,3
1226,37277,37277,7,surrealism,7
1227,29832,29832,2,romanticism,2
1228,7524,7524,9,renaissance,9
1229,6807,6807,2,romanticism,2
1230,11098,11098,7,surrealism,7
1231,4729,4729,5,post_impressionism,5
1232,6769,6769,6,art_nouveau,6
1233,23257,23257,0,impressionism,0
1234,9553,9553,8,ukiyo_e,8
1235,11910,11910,5,post_impressionism,5
1236,25133,25133,9,renaissance,9
1237,19366,19366,3,expressionism,3
1238,16002,16002,6,art_nouveau,6
1239,1644,1644,5,post_impressionism,5
1240,45780,45780,9,renaissance,9
1241,20134,20134,6,art_nouveau,6
1242,28821,28821,9,renaissance,9
1243,27636,27636,7,surrealism,7
1244,40657,40657,0,impressionism,0
1245,3279,3279,1,realism,1
1246,43953,43953,0,impressionism,0
1247,39537,39537,0,impressionism,0
1248,44980,44980,2,romanticism,2
1249,22665,22665,6,art_nouveau,6
1250,8248,8248,2,romanticism,2
1251,16166,16166,2,romanticism,2
1252,31708,31708,0,impressionism,0
1253,37417,37417,0,impressionism,0
1254,38542,38542,4,baroque,4
1255,38705,38705,2,romanticism,2
1256,40564,40564,1,realism,1
1257,26084,26084,6,art_nouveau,6
1258,17004,17004,5,post_impressionism,5
1259,42436,42436,3,expressionism,3
1260,6705,6705,0,impressionism,0
1261,10172,10172,6,art_nouveau,6
1262,22085,22085,5,post_impressionism,5
1263,48743,48743,3,expressionism,3
1264,5152,5152,4,baroque,4
1265,13059,13059,9,renaissance,9
1266,17721,17721,8,ukiyo_e,8
1267,42213,42213,6,art_nouveau,6
1268,24801,24801,4,baroque,4
1269,20155,20155,6,art_nouveau,6
1270,5146,5146,1,realism,1
1271,32729,32729,8,ukiyo_e,8
1272,49252,49252,5,post_impressionism,5
1273,49476,49476,7,surrealism,7
1274,39442,39442,9,renaissance,9
1275,43120,43120,4,baroque,4
1276,18576,18576,1,realism,1
1277,41584,41584,9,renaissance,9
1278,35108,35108,0,impressionism,0
1279,36717,36717,8,ukiyo_e,8
1280,20616,20616,3,expressionism,3
1281,17768,17768,0,impressionism,0
1282,16397,16397,6,art_nouveau,6
1283,1232,1232,9,renaissance,9
1284,40279,40279,8,ukiyo_e,8
1285,11069,11069,2,romanticism,2
1286,32393,32393,2,romanticism,2
1287,9430,9430,7,surrealism,7
1288,17863,17863,1,realism,1
1289,34417,34417,3,expressionism,3
1290,44844,44844,8,ukiyo_e,8
1291,27616,27616,0,impressionism,0
1292,13034,13034,9,renaissance,9
1293,1603,1603,0,impressionism,0
1294,25036,25036,8,ukiyo_e,8
1295,43368,43368,2,romanticism,2
1296,8537,8537,5,post_impressionism,5
1297,28601,28601,8,ukiyo_e,8
1298,30644,30644,6,art_nouveau,6
1299,37321,37321,5,post_impressionism,5
1300,17284,17284,0,impressionism,0
1301,8375,8375,5,post_impressionism,5
1302,32582,32582,6,art_nouveau,6
1303,49232,49232,4,baroque,4
1304,15350,15350,9,renaissance,9
1305,42885,42885,5,post_impressionism,5
1306,33626,33626,9,renaissance,9
1307,1536,1536,4,baroque,4
1308,42911,42911,0,impressionism,0
1309,21190,21190,3,expressionism,3
1310,1181,1181,4,baroque,4
1311,6583,6583,1,realism,1
1312,11499,11499,3,expressionism,3
1313,30780,30780,0,impressionism,0
1314,10126,10126,7,surrealism,7
1315,13022,13022,3,expressionism,3
1316,34212,34212,8,ukiyo_e,8
1317,48907,48907,1,realism,1
1318,21228,21228,3,expressionism,3
1319,4455,4455,7,surrealism,7
1320,8440,8440,1,realism,1
1321,5712,5712,5,post_impressionism,5
1322,27662,27662,3,expressionism,3
1323,19824,19824,6,art_nouveau,6
1324,31175,31175,4,baroque,4
1325,11709,11709,2,romanticism,2
1326,15719,15719,5,post_impressionism,5
1327,20475,20475,1,realism,1
1328,18424,18424,9,renaissance,9
1329,9549,9549,1,realism,1
1330,43965,43965,9,renaissance,9
1331,31206,31206,2,romanticism,2
1332,12967,12967,3,expressionism,3
1333,41470,41470,0,impressionism,0
1334,46710,46710,2,romanticism,2
1335,9293,9293,7,surrealism,7
1336,38335,38335,1,realism,1
1337,18614,18614,4,baroque,4
1338,38274,38274,8,ukiyo_e,8
1339,4519,4519,0,impressionism,0
1340,22109,22109,9,renaissance,9
1341,42242,42242,5,post_impressionism,5
1342,18222,18222,2,romanticism,2
1343,45395,45395,8,ukiyo_e,8
1344,4884,4884,9,renaissance,9
1345,4506,4506,7,surrealism,7
1346,42663,42663,4,baroque,4
1347,25811,25811,3,expressionism,3
1348,11124,11124,4,baroque,4
1349,664,664,2,romanticism,2
1350,19130,19130,5,post_impressionism,5
1351,40410,40410,8,ukiyo_e,8
1352,18299,18299,5,post_impressionism,5
1353,6684,6684,9,renaissance,9
1354,501,501,1,realism,1
1355,28098,28098,1,realism,1
1356,44871,44871,3,expressionism,3
1357,32650,32650,9,renaissance,9
1358,41288,41288,3,expressionism,3
1359,33570,33570,3,expressionism,3
1360,31892,31892,5,post_impressionism,5
1361,49650,49650,0,impressionism,0
1362,48951,48951,7,surrealism,7
1363,18087,18087,7,surrealism,7
1364,11178,11178,6,art_nouveau,6
1365,19602,19602,5,post_impressionism,5
1366,13251,13251,7,surrealism,7
1367,16416,16416,8,ukiyo_e,8
1368,23206,23206,6,art_nouveau,6
1369,39880,39880,9,renaissance,9
1370,39375,39375,7,surrealism,7
1371,11436,11436,4,baroque,4
1372,45269,45269,8,ukiyo_e,8
1373,29463,29463,8,ukiyo_e,8
1374,6736,6736,8,ukiyo_e,8
1375,20686,20686,0,impressionism,0
1376,17049,17049,4,baroque,4
1377,45511,45511,7,surrealism,7
1378,4844,4844,1,realism,1
1379,3272,3272,9,renaissance,9
1380,32713,32713,3,expressionism,3
1381,33177,33177,6,art_nouveau,6
1382,49770,49770,1,realism,1
1383,31807,31807,2,romanticism,2
1384,33269,33269,7,surrealism,7
1385,16095,16095,1,realism,1
1386,8904,8904,4,baroque,4
1387,8406,8406,6,art_nouveau,6
1388,5012,5012,9,renaissance,9
1389,4243,4243,3,expressionism,3
1390,15418,15418,5,post_impressionism,5
1391,41123,41123,9,renaissance,9
1392,29755,29755,8,ukiyo_e,8
1393,32163,32163,7,surrealism,7
1394,31979,31979,3,expressionism,3
1395,36443,36443,6,art_nouveau,6
1396,16481,16481,4,baroque,4
1397,1114,1114,2,romanticism,2
1398,14875,14875,5,post_impressionism,5
1399,6266,6266,3,expressionism,3
1400,39208,39208,5,post_impressionism,5
1401,32426,32426,3,expressionism,3
1402,11917,11917,1,realism,1
1403,23180,23180,4,baroque,4
1404,41353,41353,6,art_nouveau,6
1405,35148,35148,9,renaissance,9
1406,30572,30572,0,impressionism,0
1407,47806,47806,8,ukiyo_e,8
1408,45285,45285,5,post_impressionism,5
1409,42790,42790,0,impressionism,0
1410,20996,20996,5,post_impressionism,5
1411,34298,34298,7,surrealism,7
1412,22048,22048,2,romanticism,2
1413,2528,2528,9,renaissance,9
1414,30518,30518,4,baroque,4
1415,29540,29540,9,renaissance,9
1416,27440,27440,8,ukiyo_e,8
1417,43854,43854,3,expressionism,3
1418,26938,26938,4,baroque,4
1419,2984,2984,1,realism,1
1420,14773,14773,8,ukiyo_e,8
1421,27927,27927,7,surrealism,7
1422,22425,22425,3,expressionism,3
1423,26389,26389,1,realism,1
1424,42168,42168,6,art_nouveau,6
1425,45902,45902,9,renaissance,9
